config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,observed_best_lag_days,observed_max_correlation,bootstrap_max_correlation_median,bootstrap_max_correlation_ci025,bootstrap_max_correlation_ci975,bootstrap_best_lag_mode_days,bootstrap_mode_probability,bootstrap_best_lag_ci025,bootstrap_best_lag_ci975,bootstrap_best_lag_ci_width_days,near_peak_001_lag_ranges,near_peak_002_lag_ranges,stability_class,bootstrap_reps
main_smooth_doy_spearman,Changjiang,昌江,Spring,14,spearman,smooth_doy31,15,2,0.4368286292,0.444108963,0.4075849451,0.4796487845,2,0.502,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Spring,14,spearman,smooth_doy31,20,2,0.4368286292,0.444108963,0.4075849451,0.4796487845,2,0.502,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Summer,14,spearman,smooth_doy31,10,1,0.5923327191,0.595602721,0.550092952,0.6358012021,1,0.6125,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Summer,14,spearman,smooth_doy31,15,1,0.5923327191,0.595602721,0.550092952,0.6358012021,1,0.6125,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Summer,14,spearman,smooth_doy31,20,1,0.5923327191,0.595602721,0.550092952,0.6358012021,1,0.6125,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Winter,13,spearman,smooth_doy31,10,2,0.471729705,0.4742962867,0.4193757333,0.5431081772,2,0.7,2,7,5,2-3,2-3,不稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Winter,13,spearman,smooth_doy31,15,2,0.471729705,0.4742962867,0.4193757333,0.5431081772,2,0.7,2,7,5,2-3,2-3,不稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Winter,13,spearman,smooth_doy31,20,2,0.471729705,0.4742962867,0.4193757333,0.5431081772,2,0.7,2,7,5,2-3,2-3,不稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,10,2,0.4981627717,0.4996682853,0.4633907579,0.542185463,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,2,0.4981627717,0.4996682853,0.4633907579,0.542185463,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,20,2,0.4981627717,0.4996682853,0.4633907579,0.542185463,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Autumn,14,spearman,smooth_doy31,10,3,0.4896174863,0.4922302365,0.3918721221,0.6135426804,3,0.517,2,4,2,2-3,2-4,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Autumn,14,spearman,smooth_doy31,15,3,0.4896174863,0.4922302365,0.3918721221,0.6135426804,3,0.517,2,4,2,2-3,2-4,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Autumn,14,spearman,smooth_doy31,20,3,0.4896174863,0.4922302365,0.3918721221,0.6135426804,3,0.517,2,4,2,2-3,2-4,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Spring,14,spearman,smooth_doy31,10,2,0.4959635184,0.498539269,0.4561825976,0.5509943947,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Spring,14,spearman,smooth_doy31,15,2,0.4959635184,0.498539269,0.4561825976,0.5509943947,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Spring,14,spearman,smooth_doy31,20,2,0.4959635184,0.498539269,0.4561825976,0.5509943947,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Summer,14,spearman,smooth_doy31,10,2,0.5562424235,0.5578308105,0.4993122123,0.6186605901,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Summer,14,spearman,smooth_doy31,15,2,0.5562424235,0.5578308105,0.4993122123,0.6186605901,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Summer,14,spearman,smooth_doy31,20,2,0.5562424235,0.5578308105,0.4993122123,0.6186605901,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Winter,13,spearman,smooth_doy31,10,3,0.3740981931,0.3813973367,0.3118078515,0.4777433127,3,0.515,2,5,3,2-3,2-5,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Winter,13,spearman,smooth_doy31,15,3,0.3740981931,0.3813973367,0.3118078515,0.4777433127,3,0.5145,2,5,3,2-3,2-5,稳定,2000
main_smooth_doy_spearman,Fuhe,抚河,Winter,13,spearman,smooth_doy31,20,3,0.3740981931,0.3813973367,0.3118078515,0.4777433127,3,0.5145,2,5,3,2-3,2-5,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,10,5,0.3843491955,0.3860379308,0.3416760325,0.4397487782,5,0.614,4,5,1,4-5,4-6,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,5,0.3843491955,0.3860379308,0.3416760325,0.4397487782,5,0.614,4,5,1,4-5,4-6,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,20,5,0.3843491955,0.3860379308,0.3416760325,0.4397487782,5,0.614,4,5,1,4-5,4-6,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Autumn,14,spearman,smooth_doy31,10,5,0.4110894729,0.4164656699,0.3267261937,0.491736415,5,0.4585,4,7,3,4-6,4-7,不稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Autumn,14,spearman,smooth_doy31,15,5,0.4110894729,0.4164656699,0.3267261937,0.491736415,5,0.4585,4,7,3,4-6,4-7,不稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Autumn,14,spearman,smooth_doy31,20,5,0.4110894729,0.4164656699,0.3267261937,0.491736415,5,0.4585,4,7,3,4-6,4-7,不稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Spring,14,spearman,smooth_doy31,10,5,0.3818034707,0.3823328912,0.3336714067,0.4337474421,5,0.7975,3,6,3,4-5,4-7,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Spring,14,spearman,smooth_doy31,15,5,0.3818034707,0.3823328912,0.3336714067,0.4337474421,5,0.7975,3,6,3,4-5,4-7,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Spring,14,spearman,smooth_doy31,20,5,0.3818034707,0.3823328912,0.3336714067,0.4337474421,5,0.7975,3,6,3,4-5,4-7,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Summer,14,spearman,smooth_doy31,10,4,0.4510963581,0.4562963843,0.4069431975,0.5014986068,4,0.917,3,4,1,4,4,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Summer,14,spearman,smooth_doy31,15,4,0.4510963581,0.4562963843,0.4069431975,0.5014986068,4,0.917,3,4,1,4,4,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Summer,14,spearman,smooth_doy31,20,4,0.4510963581,0.4562963843,0.4069431975,0.5014986068,4,0.917,3,4,1,4,4,稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Winter,13,spearman,smooth_doy31,10,7,0.3533263617,0.3587447405,0.3067276627,0.4268251836,7,0.3975,6,10,4,6-8,6-9,不稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Winter,13,spearman,smooth_doy31,15,7,0.3533263617,0.3587447405,0.3067276627,0.4268251836,7,0.3975,6,10,4,6-8,6-9,不稳定,2000
main_smooth_doy_spearman,Ganjiang,赣江,Winter,13,spearman,smooth_doy31,20,7,0.3533263617,0.3587447405,0.3067276627,0.4268251836,7,0.3975,6,10,4,6-8,6-9,不稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,10,2,0.4273216773,0.4285771549,0.3051682524,0.5278630883,2,0.998,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,2,0.4273216773,0.4285771549,0.3051682524,0.5278630883,2,0.998,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,20,2,0.4273216773,0.4285771549,0.3051682524,0.5278630883,2,0.998,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Autumn,14,spearman,smooth_doy31,10,2,0.3124345402,0.3175239265,0.2351159465,0.4063504294,2,0.5145,2,3,1,2-3,2-3,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Autumn,14,spearman,smooth_doy31,15,2,0.3124345402,0.3175239265,0.2351159465,0.4063504294,2,0.5145,2,3,1,2-3,2-3,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Autumn,14,spearman,smooth_doy31,20,2,0.3124345402,0.3175239265,0.2351159465,0.4063504294,2,0.5145,2,3,1,2-3,2-3,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Spring,14,spearman,smooth_doy31,10,1,0.376695669,0.3865602165,0.2419814147,0.4973860182,1,0.5555,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Spring,14,spearman,smooth_doy31,15,1,0.376695669,0.3865602165,0.2419814147,0.4973860182,1,0.555,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Spring,14,spearman,smooth_doy31,20,1,0.376695669,0.3865602165,0.2419814147,0.4973860182,1,0.555,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Summer,14,spearman,smooth_doy31,10,2,0.5002756019,0.5054160058,0.3277297966,0.6412628472,2,0.892,1,2,1,2,2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Summer,14,spearman,smooth_doy31,15,2,0.5002756019,0.5054160058,0.3277297966,0.6412628472,2,0.892,1,2,1,2,2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Summer,14,spearman,smooth_doy31,20,2,0.5002756019,0.5054160058,0.3277297966,0.6412628472,2,0.892,1,2,1,2,2,稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Winter,13,spearman,smooth_doy31,10,3,0.2944359817,0.3008399904,0.2185035393,0.3871386476,3,0.5975,2,10,8,2-3,2-3,不稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Winter,13,spearman,smooth_doy31,15,3,0.2944359817,0.3008399904,0.218750212,0.3871386476,3,0.596,2,10,8,2-3,2-3,不稳定,2000
main_smooth_doy_spearman,Le'anhe,乐安河,Winter,13,spearman,smooth_doy31,20,3,0.2944359817,0.3010189831,0.2218612671,0.3872790568,3,0.586,2,11,9,2-3,2-3,不稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,All,14,spearman,smooth_doy31,10,1,0.47785513,0.4796141237,0.4501486413,0.5195944056,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,All,14,spearman,smooth_doy31,15,1,0.47785513,0.4796141237,0.4501486413,0.5195944056,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,All,14,spearman,smooth_doy31,20,1,0.47785513,0.4796141237,0.4501486413,0.5195944056,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Autumn,14,spearman,smooth_doy31,10,2,0.3173251808,0.3223091215,0.228802396,0.4169593781,2,0.9585,2,8,6,2,2,不稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Autumn,14,spearman,smooth_doy31,15,2,0.3173251808,0.322365433,0.2288910612,0.4169593781,2,0.953,2,8,6,2,2,不稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Autumn,14,spearman,smooth_doy31,20,2,0.3173251808,0.322365433,0.2288910612,0.4169593781,2,0.953,2,8,6,2,2,不稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Spring,14,spearman,smooth_doy31,10,1,0.4850123091,0.490201056,0.4424578451,0.5427710086,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Spring,14,spearman,smooth_doy31,15,1,0.4850123091,0.490201056,0.4424578451,0.5427710086,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Spring,14,spearman,smooth_doy31,20,1,0.4850123091,0.490201056,0.4424578451,0.5427710086,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Summer,14,spearman,smooth_doy31,10,1,0.5344889019,0.5372932553,0.4755125619,0.5970886886,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Summer,14,spearman,smooth_doy31,15,1,0.5344889019,0.5372932553,0.4755125619,0.5970886886,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Summer,14,spearman,smooth_doy31,20,1,0.5344889019,0.5372932553,0.4755125619,0.5970886886,1,1,1,1,0,1,1,稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Winter,13,spearman,smooth_doy31,10,2,0.3189518512,0.3265264779,0.2845442414,0.3845750056,2,0.907,2,9,7,2,2,不稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Winter,13,spearman,smooth_doy31,15,2,0.3189518512,0.3265264779,0.2845442414,0.3845750056,2,0.907,2,9,7,2,2,不稳定,2000
main_smooth_doy_spearman,Liaohe,潦河,Winter,13,spearman,smooth_doy31,20,2,0.3189518512,0.3265264779,0.2845442414,0.3845750056,2,0.907,2,9,7,2,2,不稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,All,14,spearman,smooth_doy31,10,2,0.5341562323,0.5350941718,0.5001662552,0.572969389,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,All,14,spearman,smooth_doy31,15,2,0.5341562323,0.5350941718,0.5001662552,0.572969389,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,All,14,spearman,smooth_doy31,20,2,0.5341562323,0.5350941718,0.5001662552,0.572969389,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Autumn,14,spearman,smooth_doy31,10,3,0.4436152755,0.451500684,0.3520896919,0.5508097395,3,0.467,2,5,3,3-4,2-4,不稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Autumn,14,spearman,smooth_doy31,15,3,0.4436152755,0.451500684,0.3520896919,0.5508097395,3,0.467,2,5,3,3-4,2-4,不稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Autumn,14,spearman,smooth_doy31,20,3,0.4436152755,0.451500684,0.3520896919,0.5508097395,3,0.467,2,5,3,3-4,2-4,不稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Spring,14,spearman,smooth_doy31,10,2,0.5265829155,0.5287455022,0.482540594,0.572675471,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Spring,14,spearman,smooth_doy31,15,2,0.5265829155,0.5287455022,0.482540594,0.572675471,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Spring,14,spearman,smooth_doy31,20,2,0.5265829155,0.5287455022,0.482540594,0.572675471,2,1,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Summer,14,spearman,smooth_doy31,10,2,0.5810208709,0.5831058323,0.4942129195,0.6602073595,2,0.9985,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Summer,14,spearman,smooth_doy31,15,2,0.5810208709,0.5831058323,0.4942129195,0.6602073595,2,0.9985,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Summer,14,spearman,smooth_doy31,20,2,0.5810208709,0.5831058323,0.4942129195,0.6602073595,2,0.9985,2,2,0,2,2,稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Winter,13,spearman,smooth_doy31,10,3,0.4220585722,0.4327742159,0.3688201524,0.4945017658,3,0.4505,2,8,6,2-3,2-4,不稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Winter,13,spearman,smooth_doy31,15,3,0.4220585722,0.4327742159,0.3688201524,0.4945017658,3,0.4505,2,8,6,2-3,2-4,不稳定,2000
main_smooth_doy_spearman,Xinjiang,信江,Winter,13,spearman,smooth_doy31,20,3,0.4220585722,0.4327742159,0.3688201524,0.4945017658,3,0.4505,2,8,6,2-3,2-4,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,All,14,spearman,smooth_doy31,10,7,0.2531337834,0.2561026067,0.1928658236,0.322894001,8,0.402,3,8,5,7-8,2-9,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,All,14,spearman,smooth_doy31,15,7,0.2531337834,0.2561026067,0.1928658236,0.322894001,8,0.402,3,8,5,7-8,2-9,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,All,14,spearman,smooth_doy31,20,7,0.2531337834,0.2561026067,0.1928658236,0.322894001,8,0.402,3,8,5,7-8,2-9,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Autumn,14,spearman,smooth_doy31,10,0,0.06936109929,0.08792608976,-0.01829897249,0.1903737556,0,0.521,0,7,7,0-1,0-3,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Autumn,14,spearman,smooth_doy31,15,0,0.06936109929,0.08995087072,0.0002170166277,0.1904459912,0,0.474,0,15,15,0-1,0-3,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Autumn,14,spearman,smooth_doy31,20,20,0.1046410257,0.1257077232,0.0411911726,0.2180284135,20,0.567,0,20,20,20,20,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Spring,14,spearman,smooth_doy31,10,7,0.2295235793,0.2344163135,0.1536039196,0.3078599617,7,0.5655,2,9,7,7-8,7-8,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Spring,14,spearman,smooth_doy31,15,7,0.2295235793,0.2344163135,0.1536039196,0.3078599617,7,0.5645,2,9,7,7-8,7-8,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Spring,14,spearman,smooth_doy31,20,7,0.2295235793,0.2344163135,0.1536039196,0.3078599617,7,0.5645,2,9,7,7-8,7-8,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Summer,14,spearman,smooth_doy31,10,4,0.2903605399,0.2974478751,0.216352576,0.375850559,3,0.376,1,10,9,3-4,3-5,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Summer,14,spearman,smooth_doy31,15,4,0.2903605399,0.3001789898,0.2172037791,0.3768483981,3,0.311,1.975,15,13.025,3-4,3-5,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Summer,14,spearman,smooth_doy31,20,4,0.2903605399,0.3003091067,0.2172037791,0.3768483981,3,0.31,2,15,13,3-4,3-5,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Winter,13,spearman,smooth_doy31,10,1,0.2081056874,0.2177829072,0.1384497974,0.3198437333,1,0.403,0,7,7,1;5,1-2;5-7,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Winter,13,spearman,smooth_doy31,15,1,0.2081056874,0.2178606614,0.1410141412,0.3198437333,1,0.402,0,7,7,1;5,1-2;5-7,不稳定,2000
main_smooth_doy_spearman,Xiushui,修水,Winter,13,spearman,smooth_doy31,20,1,0.2081056874,0.2179289758,0.1410141412,0.3198437333,1,0.401,0,7,7,1;5,1-2;5-7,不稳定,2000
