config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,lag_days,observed_correlation,bootstrap_correlation_median,bootstrap_correlation_ci025,bootstrap_correlation_ci975,bootstrap_reps
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,12,0.2257933527,0.2207975239,0.1210989356,0.3112037182,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,13,0.2051282964,0.1998582035,0.08859894425,0.2896877527,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,14,0.1827953907,0.1765720546,0.05109299347,0.2750028968,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,15,0.1625957626,0.156637609,0.01923677139,0.2536620498,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,0,0.1910167517,0.1871911883,0.08023137599,0.2854037285,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,1,0.2317888329,0.2296658754,0.1304190308,0.321645081,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,2,0.2796644304,0.2784794569,0.1871782988,0.3629053831,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,3,0.3167085541,0.3162871599,0.2283232212,0.3958729208,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,4,0.3362987581,0.3362219334,0.2509428263,0.4141584635,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,5,0.3421853337,0.3420991302,0.2545847893,0.4254008234,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,6,0.3377671469,0.3361751437,0.2479856461,0.4229037762,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,7,0.3269492414,0.3248807192,0.2368835211,0.4091434777,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,8,0.3146803757,0.3116069436,0.2200095057,0.4005279243,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,9,0.2859230125,0.2832369208,0.1861466914,0.3763519824,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,10,0.2571153782,0.2536239624,0.1562892348,0.3469577134,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,11,0.2286302684,0.2252829075,0.1292658746,0.3120624423,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,12,0.2230476782,0.2191672772,0.130828023,0.2936922014,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,13,0.2197595198,0.2152762115,0.1353074014,0.2800520062,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,14,0.2115135902,0.2085050642,0.1306717545,0.2697355151,2000
main_month_median_spearman,Ganjiang,赣江,Autumn,14,spearman,month_median,15,0.1950453158,0.1918332279,0.1166699454,0.2538789809,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,0,0.1396505879,0.1326523721,0.06465830654,0.1883125305,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,1,0.2207508196,0.2171209157,0.1631646752,0.261610955,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,2,0.3077888836,0.3076651692,0.2636447549,0.3430901468,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,3,0.3599935926,0.3613142967,0.3244650662,0.3903880417,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,4,0.3811586547,0.3818297684,0.3476400077,0.4132755697,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,5,0.3885328647,0.3888680935,0.3481847942,0.4282744229,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,6,0.3767902458,0.3763901591,0.3285945058,0.4215524495,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,7,0.3628688191,0.3608762026,0.3090199232,0.4089412391,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,8,0.3453925648,0.3430039883,0.2863316238,0.3939514458,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,9,0.3249184064,0.3234666586,0.2596865594,0.37503618,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,10,0.3036230609,0.3020977676,0.2238737047,0.361507684,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,11,0.2712644873,0.2694233358,0.1826494038,0.3367934525,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,12,0.2398683953,0.2386112362,0.1437237114,0.3105817735,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,13,0.2213877486,0.2214313745,0.1256324202,0.2905469239,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,14,0.2088789177,0.2073456943,0.114432022,0.2748296261,2000
main_month_median_spearman,Ganjiang,赣江,Spring,14,spearman,month_median,15,0.200252862,0.1980596781,0.1116536334,0.2624814212,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,0,0.09959469922,0.0994008854,0.04671150818,0.1477713436,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,1,0.2008240531,0.2007125765,0.1403168589,0.2595519722,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,2,0.297278114,0.2973338962,0.2360026836,0.361481607,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,3,0.3637438643,0.3648364544,0.3045003116,0.4301890731,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,4,0.3860171178,0.3867923617,0.323520422,0.4605124593,2000
